1190267.169922  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190267.178365  SyncThread:3 25556  WS   259,0    1465305168   4096       0.04
1190267.212386  SyncThread:3 25556  WS   259,0    1465305168   4096       0.01
1190267.212390  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.212438  SyncThread:3 25556  WSM  259,0    977393130    1536       0.07
1190267.239982  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.241254  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.242366  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.386077  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.471395  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.472073  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.472742  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.473481  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.806300  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.843974  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.869412  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190267.870880  SyncThread:3 25556  WS   259,0    1465305176   4096       0.02
1190267.872317  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190268.425661  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190268.677988  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190268.778881  SyncThread:3 25556  WS   259,0    1465305176   4096       0.02
1190268.779982  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190268.780440  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190268.781485  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190269.173238  SyncThread:3 25556  WS   259,0    1465305176   4096       0.02
1190269.219830  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190269.232909  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190269.256136  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190269.257188  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190269.257523  SyncThread:3 25556  WS   259,0    1465305176   4096       0.01
1190269.257525  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190269.257560  SyncThread:3 25556  WSM  259,0    977393133    1536       0.07
1190269.257924  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190269.477397  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190269.565933  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190269.566721  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190269.566984  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190269.567818  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190269.858393  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190269.913806  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190269.951688  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190269.980933  SyncThread:3 25556  WS   259,0    1465305184   4096       0.02
1190269.981746  SyncThread:3 25556  WS   259,0    1465305184   4096       0.03
1190269.982542  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190269.997930  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190270.342602  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190270.466818  SyncThread:3 25556  WS   259,0    1465305184   4096       0.02
1190270.467511  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190270.467906  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190270.468462  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190270.891936  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190270.942863  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190270.971543  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190270.972647  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190270.973400  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190271.243165  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190271.967866  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190272.261339  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190272.606134  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190272.754789  SyncThread:3 25556  WS   259,0    1465305184   4096       0.01
1190272.754793  SyncThread:3 25556  WS   259,0    1465305192   4096       0.02
1190272.754838  SyncThread:3 25556  WSM  259,0    977393136    1536       0.01
1190272.756023  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190272.756400  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190272.757129  SyncThread:3 25556  WS   259,0    1465305192   4096       0.02
1190272.819811  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190272.959422  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.205288  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.251435  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.288442  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.321666  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.337131  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.337460  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.338901  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.444870  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.561425  SyncThread:3 25556  WS   259,0    1465305192   4096       0.02
1190273.561514  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.562064  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.562317  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.562895  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.564479  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.598717  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.599182  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.601842  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.602966  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.604379  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.606698  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.609191  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.612972  SyncThread:3 25556  WS   259,0    1465305192   4096       0.01
1190273.612976  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.613014  SyncThread:3 25556  WSM  259,0    977393139    1536       0.07
1190273.613868  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.648629  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.727204  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.730788  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.731624  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.734769  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.734875  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.736674  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.737239  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.738170  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.756677  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.822184  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.857271  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.857593  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.859531  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190273.921008  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190274.033832  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190274.035803  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190274.035865  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190274.037204  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190274.059494  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190274.245438  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190274.325578  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190274.421059  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190274.422229  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190274.454839  SyncThread:3 25556  WS   259,0    1465305200   4096       0.01
1190274.502018  SyncThread:3 25556  WS   259,0    1465305200   4096       0.02
1190274.502024  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190274.502066  SyncThread:3 25556  WSM  259,0    977393142    1536       0.07
1190274.536027  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190274.537490  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190274.559578  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190274.678745  SyncThread:3 25556  WS   259,0    1465305208   4096       0.02
1190274.679818  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190274.749600  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190274.790830  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190274.835251  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190274.859136  SyncThread:3 25556  WS   259,0    1465305208   4096       0.10
1190274.860116  SyncThread:3 25556  WS   259,0    1465305208   4096       0.12
1190275.125670  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190275.167061  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190275.190734  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190275.192900  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190275.194707  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190275.318789  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190276.420129  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190276.521608  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190276.665126  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190276.752670  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190276.753650  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190276.753974  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190276.754523  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190276.852370  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190277.067615  SyncThread:3 25556  WS   259,0    1465305208   4096       0.01
1190277.067620  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.067664  SyncThread:3 25556  WSM  259,0    977393145    1536       0.07
1190277.104339  SyncThread:3 25556  WS   259,0    1465305216   4096       0.09
1190277.136300  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.137645  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.138743  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.182703  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.221679  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.444679  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.521244  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.522686  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.522883  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.523929  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.834376  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.867157  SyncThread:3 25556  WS   259,0    1465305216   4096       0.02
1190277.888518  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.890211  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190277.892074  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190278.449562  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190278.714916  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190278.810944  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190278.812459  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190278.812729  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190278.813734  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190279.123388  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190279.188377  SyncThread:3 25556  WS   259,0    1465305216   4096       0.01
1190279.188381  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.188423  SyncThread:3 25556  WSM  259,0    977393148    1536       0.07
1190279.233895  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.245453  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.266467  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.267572  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.268455  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.447873  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.532653  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.534185  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.534568  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.535352  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.861535  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.879105  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.897301  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.955159  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.956038  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190279.956614  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190280.075109  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190280.283718  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190280.372733  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190280.373352  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190280.374054  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190280.375633  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190280.710528  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190280.757420  SyncThread:3 25556  WS   259,0    1465305224   4096       0.01
1190280.757425  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190280.757468  SyncThread:3 25556  WSM  259,0    977393152    1024       0.01
1190280.757466  SyncThread:3 25556  WSM  259,0    977393151    512        0.07
1190280.790168  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190280.792498  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190280.794442  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190281.251441  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190281.918421  SyncThread:3 25556  WS   259,0    1465305232   4096       0.02
1190282.144350  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190282.501674  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190282.641414  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190282.642847  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190282.643165  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190282.644047  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190282.779944  SyncThread:3 25556  WS   259,0    1465305232   4096       0.02
1190282.878718  <...>        1546   WM   259,0    1465144377   512        0.09
1190282.878720  <...>        1546   WM   259,0    1465144384   8192       0.10
1190282.878689  <...>        20352  WSM  259,0    977393154    1024       0.15
1190283.113203  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190283.159466  SyncThread:3 25556  WS   259,0    1465305232   4096       0.02
1190283.182836  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190283.184443  SyncThread:3 25556  WS   259,0    1465305232   4096       0.02
1190283.186511  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190283.609727  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190283.828236  SyncThread:3 25556  WS   259,0    1465305232   4096       0.02
1190283.900751  SyncThread:3 25556  WS   259,0    1465305232   4096       0.02
1190283.901963  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190283.902268  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190283.903821  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190284.084505  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190284.234019  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190284.256781  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190284.299447  SyncThread:3 25556  WS   259,0    1465305232   4096       0.01
1190284.299451  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.299496  SyncThread:3 25556  WSM  259,0    977393156    1536       0.06
1190284.312541  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.332945  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.334182  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.335406  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.389301  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.390291  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.392536  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.394290  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.500806  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.606821  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.608965  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.740888  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.778447  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.812064  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.813707  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190284.979838  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190285.029470  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190285.061685  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190285.062991  SyncThread:3 25556  WS   259,0    1465305240   4096       0.11
1190285.063715  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190285.175048  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190286.321016  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190286.409568  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190286.616103  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190286.695574  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190286.696792  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190286.697929  SyncThread:3 25556  WS   259,0    1465305240   4096       0.01
1190286.697968  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190286.698016  SyncThread:3 25556  WSM  259,0    977393159    1536       0.09
1190286.698807  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190286.806501  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190287.020063  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190287.049573  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190287.056816  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190287.079700  SyncThread:3 25556  WS   259,0    1465305248   4096       0.02
1190287.080924  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190287.081714  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190287.264092  SyncThread:3 25556  WS   259,0    1465305248   4096       0.02
1190287.345801  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190287.539002  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190287.665467  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190287.666876  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190287.667276  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190287.668099  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.097060  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.145751  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.171119  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.172478  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.173280  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.447965  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.766889  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.891554  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.893629  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.894323  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.895766  SyncThread:3 25556  WS   259,0    1465305248   4096       0.01
1190288.895769  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190288.895818  SyncThread:3 25556  WSM  259,0    977393162    1536       0.07
1190289.072537  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190289.244173  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190289.377007  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190289.420036  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190289.454166  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190289.455141  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190289.456056  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190289.560721  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190289.681910  SyncThread:3 25556  WS   259,0    1465305256   4096       0.02
1190289.683105  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190289.683555  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190289.684876  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190289.923020  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190290.126022  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190290.147784  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190290.162014  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190290.170523  SyncThread:3 25556  WS   259,0    1465305256   4096       0.02
1190290.200787  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190290.202803  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190290.204331  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190290.229723  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190290.231564  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190290.232990  SyncThread:3 25556  WS   259,0    1465305256   4096       0.01
1190290.232994  SyncThread:3 25556  WS   259,0    1465305264   4096       0.02
1190290.233043  SyncThread:3 25556  WSM  259,0    977393165    1536       0.07
1190290.549154  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190290.596526  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190290.627425  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190290.629197  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190290.631307  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190291.447674  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.177430  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.194250  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.443830  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.544871  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.546285  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.546716  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.547729  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.619772  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.921104  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.964440  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.988743  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.990740  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190292.992628  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190293.609777  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190293.878450  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190294.027435  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190294.029344  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190294.030853  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190294.032037  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190294.092777  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190294.256682  SyncThread:3 25556  WS   259,0    1465305264   4096       0.01
1190294.321210  SyncThread:3 25556  WS   259,0    1465305264   4096       0.02
1190294.321234  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.321286  SyncThread:3 25556  WSM  259,0    977393168    1536       0.01
1190294.396394  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.397594  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.505330  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.549761  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.576083  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.577273  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.581568  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.706591  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.710681  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.735978  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.772361  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.811642  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.813398  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190294.980794  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190295.208546  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190295.258980  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190295.283359  SyncThread:3 25556  WS   259,0    1465305272   4096       0.02
1190295.284907  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190295.286084  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190296.458157  SyncThread:3 25556  WS   259,0    1465305272   4096       0.01
1190296.458162  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
1190296.458210  SyncThread:3 25556  WSM  259,0    977393171    1536       0.06
1190296.565336  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
1190296.768635  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
1190296.797502  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
1190296.907148  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
1190296.909530  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
1190296.910207  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
1190296.911940  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
1190297.201340  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
1190297.275698  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
1190297.318556  SyncThread:3 25556  WS   259,0    1465305280   4096       0.02
1190297.359452  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
1190297.383894  SyncThread:3 25556  WS   259,0    1465305280   4096       0.01
